id,timestamp,target_embedding,source_params,model,seed,input_dim,channels,dilations,kernel_size,convs_per_block,activation,use_weight_norm,wn_on_skip,dropout,ln_block_end,pooling,fc_hidden,batch_size,optimizer,momentum_sgd,lr,weight_decay,norm,label_smoothing,clip_grad_norm,class_weights,train_loss,accuracy,epochs_trained,f1_macro,best_f1,best_epoch,best_state_loss,training,duration_sec
683,20251013_002802,gaitpart_GREW.csv,Best_configs,TCN,42,256,"[192, 256, 320]","[1, 2, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14043,0.5,264,0.41477,0.53618,64,0.27742,STOPPED,29.467
684,20251013_002802,gaitpart_OUMVLP.csv,Best_configs,TCN,42,256,"[192, 256, 320]","[1, 2, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14036,0.52273,386,0.39386,0.59829,303,0.14217,STOPPED,42.782
685,20251013_002802,gaitset.csv,Best_configs,TCN,42,256,"[192, 256, 320]","[1, 2, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14009,0.29545,161,0.22269,0.30646,47,0.15485,STOPPED,42.054
686,20251013_002802,gaitset_GREW.csv,Best_configs,TCN,42,256,"[192, 256, 320]","[1, 2, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13983,0.40909,148,0.32917,0.4588,55,0.1818,STOPPED,38.728
687,20251013_002802,gaitset_OUMVLP.csv,Best_configs,TCN,42,256,"[192, 256, 320]","[1, 2, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14582,0.52273,373,0.49044,0.55192,364,0.22528,STOPPED,97.655
688,20251013_002802,gln_phase1.csv,Best_configs,TCN,42,256,"[192, 256, 320]","[1, 2, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14029,0.54545,198,0.46016,0.56337,45,0.31478,STOPPED,66.446
689,20251013_002802,gln_phase2.csv,Best_configs,TCN,42,256,"[192, 256, 320]","[1, 2, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1399,0.56818,172,0.5098,0.59332,46,0.17701,STOPPED,57.564

703,20251013_002802,baseline_CASIAB.csv,Best_configs,TCN,42,256,"[256, 320]","[1, 2]",11,1,silu,False,True,"[0.1, 0.2]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1471,0.5,258,0.42514,0.55004,196,0.14744,STOPPED,22.245
704,20251013_002802,baseline_OUMVLP.csv,Best_configs,TCN,42,256,"[256, 320]","[1, 2]",11,1,silu,False,True,"[0.1, 0.2]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14653,0.56818,391,0.50728,0.57896,220,0.15278,STOPPED,33.484
705,20251013_002802,gaitgl.csv,Best_configs,TCN,42,128,"[256, 320]","[1, 2]",11,1,silu,False,True,"[0.1, 0.2]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1445,0.43182,172,0.3743,0.52638,171,0.14445,STOPPED,20.4
706,20251013_002802,gaitgl_GREW.csv,Best_configs,TCN,42,256,"[256, 320]","[1, 2]",11,1,silu,False,True,"[0.1, 0.2]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14443,0.45455,150,0.41283,0.52734,72,0.14954,STOPPED,19.657
707,20251013_002802,gaitgl_GREW_BNNeck.csv,Best_configs,TCN,42,256,"[256, 320]","[1, 2]",11,1,silu,False,True,"[0.1, 0.2]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14468,0.40909,406,0.3532,0.43492,131,0.15266,STOPPED,52.864
708,20251013_002802,gaitgl_OUMVLP.csv,Best_configs,TCN,42,256,"[256, 320]","[1, 2]",11,1,silu,False,True,"[0.1, 0.2]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14607,0.40909,397,0.3807,0.53093,262,0.15549,STOPPED,51.866
709,20251013_002802,gaitpart_GREW.csv,Best_configs,TCN,42,256,"[256, 320]","[1, 2]",11,1,silu,False,True,"[0.1, 0.2]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1456,0.52273,524,0.5039,0.57576,303,0.15817,STOPPED,34.323
710,20251013_002802,gaitpart_OUMVLP.csv,Best_configs,TCN,42,256,"[256, 320]","[1, 2]",11,1,silu,False,True,"[0.1, 0.2]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.16132,0.56818,697,0.47802,0.54441,619,0.16624,STOPPED,46.032
711,20251013_002802,gaitset.csv,Best_configs,TCN,42,256,"[256, 320]","[1, 2]",11,1,silu,False,True,"[0.1, 0.2]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14523,0.40909,328,0.34463,0.40684,138,0.15143,STOPPED,42.74
712,20251013_002802,gaitset_GREW.csv,Best_configs,TCN,42,256,"[256, 320]","[1, 2]",11,1,silu,False,True,"[0.1, 0.2]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.15086,0.54545,324,0.45072,0.5278,238,0.14755,STOPPED,41.826
713,20251013_002802,gaitset_OUMVLP.csv,Best_configs,TCN,42,256,"[256, 320]","[1, 2]",11,1,silu,False,True,"[0.1, 0.2]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.20586,0.54545,719,0.3956,0.53019,629,0.15959,STOPPED,92.585
714,20251013_002802,gln_phase1.csv,Best_configs,TCN,42,256,"[256, 320]","[1, 2]",11,1,silu,False,True,"[0.1, 0.2]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14904,0.54545,403,0.39921,0.57813,216,0.14619,STOPPED,70.541
715,20251013_002802,gln_phase2.csv,Best_configs,TCN,42,256,"[256, 320]","[1, 2]",11,1,silu,False,True,"[0.1, 0.2]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14705,0.59091,200,0.52292,0.62719,137,0.14841,STOPPED,35.032

716,20251013_002802,baseline_CASIAB.csv,Best_configs,TCN,42,256,"[160, 224, 288]","[1, 2, 4]",7,2,gelu,False,True,"[None, 0.1, 0.2]","[False, True, True]",attention,256.0,96,AdamW,,0.0002,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13985,0.47727,220,0.40091,0.52544,67,0.15598,STOPPED,29.485
717,20251013_002802,baseline_OUMVLP.csv,Best_configs,TCN,42,256,"[160, 224, 288]","[1, 2, 4]",7,2,gelu,False,True,"[None, 0.1, 0.2]","[False, True, True]",attention,256.0,96,AdamW,,0.0002,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14293,0.45455,188,0.32982,0.47804,158,0.19787,STOPPED,25.133
718,20251013_002802,gaitgl.csv,Best_configs,TCN,42,128,"[160, 224, 288]","[1, 2, 4]",7,2,gelu,False,True,"[None, 0.1, 0.2]","[False, True, True]",attention,256.0,96,AdamW,,0.0002,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14115,0.43182,179,0.33926,0.39799,35,0.19077,STOPPED,34.439
719,20251013_002802,gaitgl_GREW.csv,Best_configs,TCN,42,256,"[160, 224, 288]","[1, 2, 4]",7,2,gelu,False,True,"[None, 0.1, 0.2]","[False, True, True]",attention,256.0,96,AdamW,,0.0002,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14004,0.40909,231,0.30654,0.4021,40,0.14587,STOPPED,47.29
720,20251013_002802,gaitgl_GREW_BNNeck.csv,Best_configs,TCN,42,256,"[160, 224, 288]","[1, 2, 4]",7,2,gelu,False,True,"[None, 0.1, 0.2]","[False, True, True]",attention,256.0,96,AdamW,,0.0002,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14016,0.47727,197,0.44258,0.58757,38,0.29134,STOPPED,40.0
721,20251013_002802,gaitgl_OUMVLP.csv,Best_configs,TCN,42,256,"[160, 224, 288]","[1, 2, 4]",7,2,gelu,False,True,"[None, 0.1, 0.2]","[False, True, True]",attention,256.0,96,AdamW,,0.0002,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13969,0.54545,277,0.45148,0.53889,147,0.14131,STOPPED,56.364
722,20251013_002802,gaitpart_GREW.csv,Best_configs,TCN,42,256,"[160, 224, 288]","[1, 2, 4]",7,2,gelu,False,True,"[None, 0.1, 0.2]","[False, True, True]",attention,256.0,96,AdamW,,0.0002,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.18828,0.45455,217,0.43653,0.59985,147,0.1518,STOPPED,22.041
723,20251013_002802,gaitpart_OUMVLP.csv,Best_configs,TCN,42,256,"[160, 224, 288]","[1, 2, 4]",7,2,gelu,False,True,"[None, 0.1, 0.2]","[False, True, True]",attention,256.0,96,AdamW,,0.0002,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14018,0.52273,526,0.40404,0.45745,291,0.31987,STOPPED,53.124
724,20251013_002802,gaitset.csv,Best_configs,TCN,42,256,"[160, 224, 288]","[1, 2, 4]",7,2,gelu,False,True,"[None, 0.1, 0.2]","[False, True, True]",attention,256.0,96,AdamW,,0.0002,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14111,0.38636,214,0.33132,0.47364,105,0.14777,STOPPED,42.566
725,20251013_002802,gaitset_GREW.csv,Best_configs,TCN,42,256,"[160, 224, 288]","[1, 2, 4]",7,2,gelu,False,True,"[None, 0.1, 0.2]","[False, True, True]",attention,256.0,96,AdamW,,0.0002,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14015,0.47727,250,0.36822,0.43928,128,0.19312,STOPPED,49.702
726,20251013_002802,gaitset_OUMVLP.csv,Best_configs,TCN,42,256,"[160, 224, 288]","[1, 2, 4]",7,2,gelu,False,True,"[None, 0.1, 0.2]","[False, True, True]",attention,256.0,96,AdamW,,0.0002,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10326,0.47727,116,0.21538,0.21538,116,,STOPPED,22.935
727,20251013_002802,gln_phase1.csv,Best_configs,TCN,42,256,"[160, 224, 288]","[1, 2, 4]",7,2,gelu,False,True,"[None, 0.1, 0.2]","[False, True, True]",attention,256.0,96,AdamW,,0.0002,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14197,0.59091,217,0.40451,0.46641,184,0.14079,STOPPED,58.344
728,20251013_002802,gln_phase2.csv,Best_configs,TCN,42,256,"[160, 224, 288]","[1, 2, 4]",7,2,gelu,False,True,"[None, 0.1, 0.2]","[False, True, True]",attention,256.0,96,AdamW,,0.0002,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13991,0.38636,224,0.36257,0.45964,87,0.14319,STOPPED,60.236
